ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO
2008;BA;PREFEITO;COLIGACAO;PT / PMDB / PSC / PPS / PC do B
2008;PR;PREFEITO;COLIGACAO;PTB / PP / PSB / PDT / PT do B / PRB / PTN
2008;PI;PREFEITO;COLIGACAO;PTC / PV / PT do B / PT / PSDC / PSC / PSB / PHS / PPS / PRB
2008;ES;PREFEITO;COLIGACAO;PR / PP / PV / DEM / PRB / PSC / PT / PSB
2008;MG;PREFEITO;COLIGACAO;PTB / PHS / PV / PSB / PT
2008;MG;PREFEITO;COLIGACAO;PMDB / PSDB / PP / PTB / PV / PPS / PT / PDT / PTC
2008;BA;PREFEITO;COLIGACAO;PR / PRB / DEM
2008;MG;PREFEITO;COLIGACAO;PDT / PSL / PTB / DEM / PSDC / PR / PSDB / PP / PHS / PTN / PRTB
2008;MT;PREFEITO;COLIGACAO;PMDB / DEM / PMN / PT
2008;PR;PREFEITO;COLIGACAO;PP / PMDB / PTB / PT / PSDB / PDT
2008;RJ;PREFEITO;COLIGACAO;PC do B / PR / PMDB / PDT / PRB / PSC / PPS / PSB
2008;SP;PREFEITO;COLIGACAO;PC do B / PR / PTB / PRP / PDT / PV / PT / PSC
2008;RO;PREFEITO;COLIGACAO;PSL / PTN / PTB / PMDB / DEM
2008;PR;PREFEITO;COLIGACAO;PTB / PRB / PP / PMDB / PSC / PR / PPS / PHS / PTC / PSB
2008;RS;PREFEITO;COLIGACAO;PC do B / PHS / PDT / DEM / PPS
2008;MG;PREFEITO;COLIGACAO;PP / PDT / PTB / PMDB / PPS / PTC / PV / PSDB
2008;MG;PREFEITO;COLIGACAO;PP / PPS / PSDC / PHS / PSB
2008;PB;PREFEITO;COLIGACAO;PTB / DEM / PT / PTN
2008;AM;PREFEITO;COLIGACAO;PMDB / DEM / PT / PSC / PRB / PTN / PSL / PP / PRP / PMN / PSDB / PTC / PT do B / PDT
2008;BA;PREFEITO;COLIGACAO;PC do B / PSL / DEM / PT do B / PT / PR / PSB / PP / PRTB / PRB
2008;MG;PREFEITO;COLIGACAO;PSDB / PMDB / PDT / DEM / PSC / PPS
2008;SP;PREFEITO;COLIGACAO;PV / PC do B / DEM / PPS
2008;CE;PREFEITO;COLIGACAO;PSDB / DEM / PSB
2008;PB;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PDT / DEM / PT
2008;MS;PREFEITO;COLIGACAO;PTC / PSDC / PSDB / PV / DEM
2008;RO;PREFEITO;COLIGACAO;PT / PSDC / PC do B / PDT / PSL
2008;PE;PREFEITO;COLIGACAO;PTB / PT
2008;RN;PREFEITO;COLIGACAO;PSB / PR / PV / PSC
2008;BA;PREFEITO;COLIGACAO;PDT / PTC / PTB / PMDB / PRP / DEM / PSDC / PSC / PR / PP / PTN
2008;BA;PREFEITO;COLIGACAO;PTB / PDT / PSDC / PV / PR / PP
2008;PB;PREFEITO;COLIGACAO;PMDB / PMN / PSB
2008;MA;PREFEITO;COLIGACAO;PSL / PTB / PP / PHS / PRTB
2008;PE;PREFEITO;COLIGACAO;PTB / PSDC / DEM
2008;PB;PREFEITO;COLIGACAO;PDT / PTC / PP / PTN / PTB / PPS / PSL
2008;PR;PREFEITO;COLIGACAO;PPS / PT / PTB / PR / DEM / PSDB
2008;PR;PREFEITO;COLIGACAO;PCB / PTB / PHS / PMDB / PV / PMN / DEM
2008;MT;PREFEITO;COLIGACAO;PR / PTB / PDT / PPS
2008;AC;PREFEITO;COLIGACAO;PC do B / PT / PP / PMN / PSB
2008;MG;PREFEITO;COLIGACAO;DEM / PR / PP / PPS / PTC / PTN
2008;RS;PREFEITO;COLIGACAO;PPS / PP / DEM / PT / PSB
2008;CE;PREFEITO;COLIGACAO;PRB / PP / PTB / PSL / PSC / PR / PMN / PV / PC do B / PSB
2008;SP;PREFEITO;COLIGACAO;PDT / DEM
2008;SP;PREFEITO;COLIGACAO;PTN / PTB / PP / PSDB / PMDB / PMN / PRB / PSDC / PSB / DEM
2008;RO;PREFEITO;COLIGACAO;PMN / PTB / PRP / DEM / PT do B / PSDC / PR / PP / PHS / PRTB / PPS / PRB / PSDB
2008;AM;PREFEITO;COLIGACAO;PP / PTB / PMDB / PPS / PSDC / PRTB / PMN / PRP / PC do B
2008;MG;PREFEITO;COLIGACAO;PTB / PT / DEM / PP / PR
2008;PR;PREFEITO;COLIGACAO;PMDB / PR / PSB
2008;PB;PREFEITO;COLIGACAO;PSDB / PT do B / PDT / DEM / PSL / PTN / PTB
2008;MG;PREFEITO;COLIGACAO;PTB / PMDB / PSC / PT
2008;CE;PREFEITO;COLIGACAO;PSL / PTB / PSDB / PSC
2008;MA;PREFEITO;COLIGACAO;PMN / PMDB / DEM / PV / PSC / PSDC / PSB / PP / PHS / PTC
2008;MG;PREFEITO;COLIGACAO;PT / PMDB / PR / DEM / PTN
2008;GO;PREFEITO;COLIGACAO;PP / PTB / PR / PPS / PRTB / PRP / PSDB / PT do B
2008;SC;PREFEITO;COLIGACAO;PMDB / PR
2008;BA;PREFEITO;COLIGACAO;PC do B / PTB / PMDB / PDT / PRB / PT
2008;SP;PREFEITO;COLIGACAO;PTN / PTB / PP / PSDB / PMDB / PMN / PRB / PSDC / PSB / DEM
2008;RJ;PREFEITO;COLIGACAO;PR / PMDB / PDT / DEM / PV / PMN / PSDC / PTN / PRP / PPS / PT do B / PTB / PT / PP / PRB / PC do B
2008;SP;PREFEITO;COLIGACAO;PMDB / PSDB / DEM / PPS / PV / PRTB / PSDC / PTB / PSC / PP / PSB
2008;MT;PREFEITO;COLIGACAO;PSL / PV / DEM / PPS / PSB
2008;PB;PREFEITO;COLIGACAO;PR / PSDC / PSDB / PHS / PMDB / PRB
2008;MG;PREFEITO;COLIGACAO;PSDB / PP
2008;GO;PREFEITO;COLIGACAO;PSDB / PR / PTB
2008;PR;PREFEITO;COLIGACAO;PTN / PR / PMDB / PSC / PPS
2008;SP;PREFEITO;COLIGACAO;PRB / PP / PDT / PTB / PSL
2008;CE;PREFEITO;COLIGACAO;PR / PTN / PTB / PDT / PV / DEM / PPS
2008;MG;PREFEITO;COLIGACAO;PP / PSDB / PHS / PV
2008;BA;PREFEITO;COLIGACAO;PC do B / PDT / PMDB / PV / PT / PSB / PSDB / PP / PRB
2008;BA;PREFEITO;COLIGACAO;PMDB / PSC / PPS / PC do B / PTC / PTB / PV / PT / PSDB / PP
2008;MG;PREFEITO;COLIGACAO;PP / PDT / PRB / PSC / PT
2008;MG;PREFEITO;COLIGACAO;PMDB / PTB / PTC / PR / PRB
2008;MT;PREFEITO;COLIGACAO;PDT / PTC / PTB / PRP / DEM / PT / PSDC / PR / PSB / PP / PHS / PRTB
2008;TO;PREFEITO;COLIGACAO;PSDB / PMDB / PRB / PV / PP / PTB / PT
2008;PA;PREFEITO;COLIGACAO;PV / PMDB / DEM / PDT / PT do B / PR / PSB
2008;RS;PREFEITO;COLIGACAO;PC do B / PR / PV / PRB / PSC / PT / PSB
2008;SE;PREFEITO;COLIGACAO;PR / DEM / PSB / PT do B
2008;PA;PREFEITO;COLIGACAO;PSDC / PMDB / PT do B / DEM / PSC / PPS / PSB
2008;ES;PREFEITO;COLIGACAO;PDT / PMDB / DEM / PV / PSC / PR / PSB / PSDB / PP / PRB / PTB
2008;ES;PREFEITO;COLIGACAO;PDT / PC do B / PT do B / PSDC / PTC / PRP / PHS / PTB / PMN
2008;MG;PREFEITO;COLIGACAO;PC do B / PTB / PP / PRP / PMDB / PSC
2008;MA;PREFEITO;COLIGACAO;DEM / PSB / PR / PTB / PP / PSDC / PV
2008;BA;PREFEITO;COLIGACAO;PC do B / PDT / PTB / PMDB / PV / PT do B / PT / PSDC / PSC / PPS / PRB
2008;AL;PREFEITO;COLIGACAO;PMDB / PPS / PP / PT
2008;BA;PREFEITO;COLIGACAO;PC do B / PSDB
2008;MG;PREFEITO;COLIGACAO;PR / PP / PSDB / PRTB / DEM
2008;BA;PREFEITO;COLIGACAO;PSL / PC do B / PTB / PDT / PT do B / PRB / PT
2008;MG;PREFEITO;COLIGACAO;PSDB / PMDB / PR / PSL / PSC / PPS
2008;MA;PREFEITO;COLIGACAO;PMDB / PT / PTN / DEM / PRTB
2008;BA;PREFEITO;COLIGACAO;PT / PTB / PRP / PP / PR / PSL
2008;AM;PREFEITO;COLIGACAO;PTB / PP / PSDB / PRTB / DEM / PPS
2008;MG;PREFEITO;COLIGACAO;PTB / PMDB / PT / PSB
2008;ES;PREFEITO;COLIGACAO;PMDB / PSDB / PR / PV / DEM / PP / PHS
2008;SP;PREFEITO;COLIGACAO;PMDB / PDT / PRB / PT / PTB / PPS / PC do B
2008;MT;PREFEITO;COLIGACAO;DEM / PTB / PP / PPS / PSB / PSDB
2008;MA;PREFEITO;COLIGACAO;PDT / PTB / PPS / PSB / PSDB / PC do B
2008;SC;PREFEITO;COLIGACAO;PMDB / DEM / PT
2008;RN;PREFEITO;COLIGACAO;PDT / PMN / PTB / DEM / PV / PT / PSB / PSDB / PP / PRB
2008;SP;PREFEITO;COLIGACAO;PTB / PDT / PV / DEM / PT / PSC / PSB
2008;PI;PREFEITO;COLIGACAO;PT / PSB
2008;TO;PREFEITO;COLIGACAO;PTB / PP / PV
2008;AM;PREFEITO;COLIGACAO;PMDB / PRP / PDT / PSL
2008;TO;PREFEITO;COLIGACAO;PP / PTB / PSDB
2008;PR;PREFEITO;COLIGACAO;PT / PDT / PMDB / PP / PTB / PSL / PSC / PCB / PMN / PV / PHS / PC do B / PRP / PTC
2008;MA;PREFEITO;COLIGACAO;PPS / PSDB / PMDB / PT do B / PRTB / PSDC
2008;SC;PREFEITO;COLIGACAO;PRB / PMDB / DEM / PDT / PTB / PPS / PSDB / PSB
2008;RN;PREFEITO;COLIGACAO;PR / PTB / PMDB / PDT / DEM / PT
2008;RJ;PREFEITO;COLIGACAO;PTC / PSC
2008;MG;PREFEITO;COLIGACAO;PTB / DEM / PMDB / PSL / PR
2008;GO;PREFEITO;COLIGACAO;PTB / PR / PSDB / PT / PRTB / PTN / PSDC / PRB / PSB / PRP / PSL
2008;RJ;PREFEITO;COLIGACAO;PDT / PTB / PMDB / PRP / PSC / PR / PP / PPS / PRTB
2008;MG;PREFEITO;COLIGACAO;PMDB / PP / PR / PTB
2008;SP;PREFEITO;COLIGACAO;PT / PMDB / PSC / PSB / PV / PC do B
2008;MS;PREFEITO;COLIGACAO;PC do B / PTC / PMDB / DEM / PSC / PSDB / PP / PHS / PRB
2008;MG;PREFEITO;COLIGACAO;PTC / PP / PHS / PTN / PRB / PMDB / PTB / PRP / PSDB / DEM / PSC / PR
2008;PA;PREFEITO;COLIGACAO;PMN / PV / PSC / PSDC / PSDB / PP / PTN / PPS / PRB
2008;RJ;PREFEITO;COLIGACAO;PP / PT / PT do B / DEM / PSDB / PSL
2008;MA;PREFEITO;COLIGACAO;PSDB / PSB
2008;MG;PREFEITO;COLIGACAO;PRB / PDT / PSC / PPS / PHS / PTC / PSB / PSDB / PC do B
2008;SP;PREFEITO;COLIGACAO;PV / PT / PSB
2008;MT;PREFEITO;COLIGACAO;PR / PTB / PP / PHS / PMDB / PDT / DEM
2008;RN;PREFEITO;COLIGACAO;PTN / PTB / PSDB / PHS / PMDB / PT / PPS
2008;AM;PREFEITO;COLIGACAO;PSL / PC do B / PTB / PHS / DEM / PPS
2008;PI;PREFEITO;COLIGACAO;PP / DEM / PSDB / PV / PSDC / PRTB
2008;PE;PREFEITO;COLIGACAO;PSL / PP / PMDB / PDT / PMN / DEM / PPS / PT
2008;SP;PREFEITO;COLIGACAO;PC do B / PSL / PP / PDT / PRB / PSC / PSB
2008;PI;PREFEITO;COLIGACAO;PTB / PRB / PP / PDT / PT / PMDB / PR / PPS / PV
2008;AM;PREFEITO;COLIGACAO;PP / PMDB / PPS / PSOL / DEM / PCB / PTC / PSC / PRP / PRB / PSDB / PMN / PHS / PTB / PDT / PSL / PRTB / PTN
2008;GO;PREFEITO;COLIGACAO;PDT / PTB / DEM / PT / PTC / PR / PSB / PV / PSDB / PP / PC do B / PTN
2008;BA;PREFEITO;COLIGACAO;PC do B / PMN / PTC / PSDC / PR / PSB / PHS / PTN / PRTB / PPS / PRB / PTB
2008;RS;PREFEITO;COLIGACAO;PR / PDT / PT
2008;SC;PREFEITO;COLIGACAO;PP / PDT / PC do B
2008;MS;PREFEITO;COLIGACAO;PSDB / PHS / PMDB / PV / PSB / PTB
2008;PA;PREFEITO;COLIGACAO;PMDB / PRP / PSDC / PRB
2008;MG;PREFEITO;COLIGACAO;PSL / PTC / PTB / PMDB / PRP / PV / PT / PSC
2008;RJ;PREFEITO;COLIGACAO;PR / PTC / PTB / PSDB / PMDB / PDT / PT do B
2008;MG;PREFEITO;COLIGACAO;PTB / PDT / PV / DEM / PSB
2008;PI;PREFEITO;COLIGACAO;PP / PDT / PT / PMDB / PPS / PSB
2008;PR;PREFEITO;COLIGACAO;PSL / PTB / PP / PT
2008;MG;PREFEITO;COLIGACAO;PTC / PTB / PP / PSDB / PMDB / DEM / PT / PSC
2008;CE;PREFEITO;COLIGACAO;PMDB / PRB / PSC / PTB / PRP / PR
2008;MG;PREFEITO;COLIGACAO;PDT / PP / PTC / PT do B / PHS / DEM
2008;AL;PREFEITO;COLIGACAO;PT do B / PT / PDT / PV / DEM / PSDB / PSB / PPS / PSL / PR
2008;PB;PREFEITO;COLIGACAO;PMDB / PDT
2008;MA;PREFEITO;COLIGACAO;PP / PRTB / PV / DEM / PSC
2008;AL;PREFEITO;COLIGACAO;PMDB / PSDB / PSC
2008;MA;PREFEITO;COLIGACAO;PR / PTB / PP / PMDB / PV / PSC
2008;RN;PREFEITO;COLIGACAO;PC do B / PP / PMDB / DEM / PSB / PPS
2008;BA;PREFEITO;COLIGACAO;PCB / PSL / PTB / PP / PSDB / PRB / DEM / PSB
2008;MA;PREFEITO;COLIGACAO;PRB / PSB / PRP / PSL / PR
2008;PA;PREFEITO;COLIGACAO;PMDB / PT / PP / PSB / PRB / PPS / PR
2008;MG;PREFEITO;COLIGACAO;PDT / PTB / PMDB / PTN / PMN / PTC / PSB / PV / PC do B
2008;MG;PREFEITO;COLIGACAO;PMDB / PRB / PR / PV / PC do B
2008;MG;PREFEITO;COLIGACAO;PRB / PP / PDT / PMDB / PSC / PR / DEM / PSDB
2008;PA;PREFEITO;COLIGACAO;PDT / PTB / PMDB / PTN / PSB
2008;AL;PREFEITO;COLIGACAO;PR / PMDB / PRTB / PDT / PV / PMN
2008;SC;PREFEITO;COLIGACAO;PTB / PDT / PPS / PT
2008;MG;PREFEITO;COLIGACAO;PMN / PTN
2008;PA;PREFEITO;COLIGACAO;PC do B / PDT / PCB / PTB / PMDB / PT do B / PT / PSC / PSB / PP / PPS / PRB
2008;MT;PREFEITO;COLIGACAO;DEM / PSDB / PP / PMN / PHS / PC do B / PMDB
2008;SC;PREFEITO;COLIGACAO;PSDB / PMDB / PSB
2008;AL;PREFEITO;COLIGACAO;PRB / PSL / PTN / PSDB / PC do B
2008;AM;PREFEITO;COLIGACAO;PTN / PHS / PV
2008;RJ;PREFEITO;COLIGACAO;PMDB / PT / PSC / PSDC / PTC / PSB / PP / PTN / PV / PRP / PRTB / PPS / PSDB / PT do B / PRB / PMN
2008;SC;PREFEITO;COLIGACAO;PP / PT / PSDB / PMDB / PPS / PR
2008;ES;PREFEITO;COLIGACAO;PDT / PT / PV / DEM
2008;ES;PREFEITO;COLIGACAO;PSDB / PMDB / PDT
2008;RO;PREFEITO;COLIGACAO;PTB / PSDC / PP / PDT / DEM / PPS
2008;MS;PREFEITO;COLIGACAO;PTC / PMDB / DEM / PSC / PR / PSDB / PP / PPS
2008;MA;PREFEITO;COLIGACAO;PRB / PP / PDT / PT / PMDB / PSB / PSDB / PC do B / PT do B
2008;PI;PREFEITO;COLIGACAO;PMDB / PSC
2008;MG;PREFEITO;COLIGACAO;PT / PSDB / PMDB / PTB / PP
2008;PR;PREFEITO;COLIGACAO;PDT / PSDB / PSC / PTC / PR / PSB
2008;PE;PREFEITO;COLIGACAO;PSB / PC do B / PTC / PTN / PSL / PT do B / PMN / PT
2008;MS;PREFEITO;COLIGACAO;PMN / PMDB / DEM / PV / PT / PSC / PR / PSB / PSDB / PP / PTN / PPS
2008;BA;PREFEITO;COLIGACAO;PSL / PHS / PMDB / PRTB / PRB / DEM / PTB
2008;RR;PREFEITO;COLIGACAO;PSDB / PTB / PPS / PSL / PR / DEM / PSDC / PRTB
2008;SP;PREFEITO;COLIGACAO;PP / PMDB / PV / DEM / PRB
2008;MG;PREFEITO;COLIGACAO;PT / PMDB / PRB / PR / PPS / DEM / PDT / PSC / PP / PRTB / PTB / PSDB
2008;MG;PREFEITO;COLIGACAO;PR / DEM / PSDB / PT / PTB
2008;SP;PREFEITO;COLIGACAO;PSDB / PV / DEM
2008;BA;PREFEITO;COLIGACAO;PC do B / PDT / PTC / PTB / PMDB / PSC / PSB / PSDB / PP / PPS / PRB
2008;BA;PREFEITO;COLIGACAO;PTC / PSDB / PRP / PMDB / PDT
2008;SP;PREFEITO;COLIGACAO;PPS / PSB / PSDB / PRB / PP / PDT / PT / PTB / PMDB / PTN / PSC / PR / DEM / PRTB / PTC / PV / PRP / PC do B / PT do B
2008;MG;PREFEITO;COLIGACAO;PMDB / PT / PSC / PRB / PP / PTB / PR / PMN / PHS / PSDC
2008;SP;PREFEITO;COLIGACAO;PMDB / PSDB / DEM
2008;RS;PREFEITO;COLIGACAO;PP / DEM
2008;SP;PREFEITO;COLIGACAO;PTC / PTB / PSDC / PMDB / DEM / PSB
2008;AL;PREFEITO;COLIGACAO;PR / PMDB / PT do B / DEM / PRB / PT / PSC
2008;SP;PREFEITO;COLIGACAO;PSDB / PMDB / PR / PPS / DEM / PSDC / PHS / PSB
2008;RJ;PREFEITO;COLIGACAO;PP / PT / PT do B / DEM / PSDB / PSL
2008;GO;PREFEITO;COLIGACAO;PSDB / PC do B / PT
2008;PR;PREFEITO;COLIGACAO;PSDB / PTB / PSC / PC do B / PT do B / PMN
2008;PE;PREFEITO;COLIGACAO;PMDB / PSDC / PDT / PMN / DEM / PP
2008;MG;PREFEITO;COLIGACAO;PR / PSDB / PT / PSC / PHS / PP / PRTB / PDT / PC do B / PT do B
2008;PI;PREFEITO;COLIGACAO;PC do B / PR / PTB / PRTB / DEM / PT / PSB
2008;PB;PREFEITO;COLIGACAO;PT / PC do B / PSL / PTN
2008;MT;PREFEITO;COLIGACAO;PRTB / PT / PSB
2008;SP;PREFEITO;COLIGACAO;PMDB / PTB / PR / PRB / PHS / PPS / PT / PRP / PSL
2008;MA;PREFEITO;COLIGACAO;PTC / PC do B / PTB / PSDB / PDT / PV / PPS / PSB
2008;MA;PREFEITO;COLIGACAO;PDT / PTC / PTB / PMDB / PT / PR / PSC / PSB / PSDB / PHS / PPS
2008;PI;PREFEITO;COLIGACAO;PC do B / PMN / PTB / DEM / PSC / PR / PSDB / PPS / PRB
2008;SP;PREFEITO;COLIGACAO;PP / PMDB / PTN / PPS / DEM / PR
2008;MG;PREFEITO;COLIGACAO;PR / PMDB / PT
2008;SP;PREFEITO;COLIGACAO;PP / PMDB / PV / PSC
2008;PB;PREFEITO;COLIGACAO;PTB / PMDB / DEM
2008;MG;PREFEITO;COLIGACAO;PMN / DEM / PSC / PR / PSDB / PP / PTN / PRTB / PRB
2008;PR;PREFEITO;COLIGACAO;PR / PDT / PV / PPS / DEM
2008;SP;PREFEITO;COLIGACAO;PP / PV / PSDB / PTB
2008;MG;PREFEITO;COLIGACAO;PTB / PSDB / PMDB
2008;SP;PREFEITO;COLIGACAO;PR / PP / PSDB / PMDB / PDT / PV / DEM / PSC
2008;AP;PREFEITO;COLIGACAO;PPS / PP / PSC
2008;SP;PREFEITO;COLIGACAO;PSL / PDT / PV / PRB / PT
2008;RS;PREFEITO;COLIGACAO;PMDB / PTB
2008;RJ;PREFEITO;COLIGACAO;PTB / PSB / PHS
2008;GO;PREFEITO;COLIGACAO;PSDB / PMDB / PRP / DEM / PSC / PT do B / PRTB / PTC
2008;AP;PREFEITO;COLIGACAO;PSL / PMDB / PSOL / DEM / PT / PR / PRTB / PPS
2008;SP;PREFEITO;COLIGACAO;PPS / PR / PHS / PMN / PSB / PTN / PC do B
2008;BA;PREFEITO;COLIGACAO;PC do B / PP / PMDB
2008;AL;PREFEITO;COLIGACAO;PP / PMN / PPS / PT
2008;SC;PREFEITO;COLIGACAO;PC do B / PR / PMDB / PPS
2008;MG;PREFEITO;COLIGACAO;PTB / PDT / PT / PSDB / PV
2008;CE;PREFEITO;COLIGACAO;PR / PC do B / PTB / PRB / PSC / PT / PPS
2008;BA;PREFEITO;COLIGACAO;PDT / PSL / PMN / DEM / PSC / PSDC / PR / PSDB / PHS / PTN
2008;MG;PREFEITO;COLIGACAO;PT / PMDB / DEM
2008;PI;PREFEITO;COLIGACAO;PR / PRB / PT / PSB
2008;MG;PREFEITO;COLIGACAO;PTB / PSDC / PMDB / PDT / PSB
2008;MA;PREFEITO;COLIGACAO;PR / PP / PSDB / PV / PMDB / DEM / PSB / PRP / PT do B / PC do B / PSC / PRTB / PHS
2008;SC;PREFEITO;COLIGACAO;PSL / PSDB / PRB / PSC / PSB
2008;RS;PREFEITO;COLIGACAO;PTB / PSDB / PMDB / PV / PRB / PPS
2008;SP;PREFEITO;COLIGACAO;PPS / PP / PR / PT / PSB / DEM / PV
2008;CE;PREFEITO;COLIGACAO;PSL / PTB / PHS / PMDB / PT
2008;CE;PREFEITO;COLIGACAO;PHS / PV / PPS
2008;CE;PREFEITO;COLIGACAO;PR / PSDB / PMDB / PRP / PMN
2008;SP;PREFEITO;COLIGACAO;PTB / PC do B / PP / PRTB
2008;MT;PREFEITO;COLIGACAO;PMDB / PRB / PP / DEM / PHS / PSDB / PPS / PT
2008;CE;PREFEITO;COLIGACAO;PMDB / PSC / PMN / PSB / PDT / PT
2008;PA;PREFEITO;COLIGACAO;PSL / PT / PSB / PV
2008;PI;PREFEITO;COLIGACAO;PRB / PTB / DEM / PSDB / PR
2008;PR;PREFEITO;COLIGACAO;PT / PSC
2008;MG;PREFEITO;COLIGACAO;PTB / PTC / PMDB / DEM / PV / PT / PSB / PHS / PTN / PPS
2008;MG;PREFEITO;COLIGACAO;PSDB / PMDB / DEM / PSC
2008;MG;PREFEITO;COLIGACAO;PSL / PR / PMDB / PRB / DEM / PSB
2008;PI;PREFEITO;COLIGACAO;PC do B / PTB / PRTB / PPS
2008;MA;PREFEITO;COLIGACAO;PC do B / PSL / PT do B / PT / PSDC / PR / PSDB / PSB / PRTB / PPS
2008;TO;PREFEITO;COLIGACAO;PMDB / PT / PPS / DEM / PSDC / PSB / PP
2008;RS;PREFEITO;COLIGACAO;PSB / PMDB / PTB / PC do B / PMN / DEM / PT do B / PSC / PRB / PR / PDT / PSDB
2008;SP;PREFEITO;COLIGACAO;PR / PSDB / PV / DEM / PSC
2008;MG;PREFEITO;COLIGACAO;PV / PR / PTB
2008;SC;PREFEITO;COLIGACAO;PT / PRB / PTB / PR / PSDB
2008;AL;PREFEITO;COLIGACAO;PTB / PMDB / PDT / PSC / PSB
2008;BA;PREFEITO;COLIGACAO;PTC / PR / PC do B / PTB / PSDC / PHS / PMDB
2008;ES;PREFEITO;COLIGACAO;PDT / PSB / PTC / PRP / PV / PT do B / PT
2008;PE;PREFEITO;COLIGACAO;PTC / PSDC / PRP / PMDB / PSC / PPS
2008;MT;PREFEITO;COLIGACAO;PMDB / PP
2008;PE;PREFEITO;COLIGACAO;PTB / DEM / PMDB / PPS / PSDB
2008;SP;PREFEITO;COLIGACAO;PRB / PP / PDT / PTB / PMDB / PSC / PR / PPS / DEM / PV / PSDB
2008;BA;PREFEITO;COLIGACAO;PT / PP / PRB / PDT / PSL / PRTB / PSB / PV / PT do B / PPS / PSC
2008;GO;PREFEITO;COLIGACAO;PSL / PMDB / PDT / PT / PSC
2008;PE;PREFEITO;COLIGACAO;PR / PTN / PP / PSDC / PHS / PRP / PDT / PRB
2008;PR;PREFEITO;COLIGACAO;PMDB / PSB / PP / PSDB / PC do B / PRP
2008;SP;PREFEITO;COLIGACAO;PSL / PP / PMDB / DEM / PSC / PSB
2008;MA;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PDT / PRTB / PRB / PT
2008;SP;PREFEITO;COLIGACAO;PTB / PMDB / DEM / PP / PSL / PT do B / PR
2008;BA;PREFEITO;COLIGACAO;PP / PSDB / PMDB / PDT / PV / PSC / PRB
2008;AM;PREFEITO;COLIGACAO;PP / PSDC / PMN / PTN / DEM / PTC / PRP / PT do B
2008;PE;PREFEITO;COLIGACAO;PDT / PTB / PMDB / PV / PSDC / PR / PSB / PP / PTN
2008;PE;PREFEITO;COLIGACAO;PSB / PT / PR / PDT
2008;MG;PREFEITO;COLIGACAO;PRTB / PTB / PMDB / PSDB
2008;MG;PREFEITO;COLIGACAO;PRB / PT / PMDB / PR / PHS / PRP / PSDB
2008;PB;PREFEITO;COLIGACAO;PDT / PP / PSDB / PPS
2008;BA;PREFEITO;COLIGACAO;PP / DEM / PSC / PDT / PRB / PR
2008;BA;PREFEITO;COLIGACAO;PR / PP / PSC / PC do B
2008;RN;PREFEITO;COLIGACAO;PP / PMDB / PDT
2008;BA;PREFEITO;COLIGACAO;PSL / PRP / DEM / PT do B / PSDC / PP / PHS / PTN / PRTB
2008;SP;PREFEITO;COLIGACAO;PC do B / PTB / PSDB / PMDB / DEM / PSC / PSB
2008;ES;PREFEITO;COLIGACAO;PMDB / PSB / PSDB / PV / PRTB / PSC / PR / PHS / PT do B / PDT / PPS / PP / PC do B / PMN / PT
2008;MG;PREFEITO;COLIGACAO;PTN / PTB / PP / PSDB / PRP / PDT / DEM / PSC
2008;MA;PREFEITO;COLIGACAO;PC do B / PSDC / PP / PPS
2008;PE;PREFEITO;COLIGACAO;PC do B / PDT / PMN / PSL / PTC / PTB / PRP / PR / PSC / PSB / PP / PHS / PTN / PRTB / PRB / PT / PT do B
2008;BA;PREFEITO;COLIGACAO;PTN / PC do B / PMDB / PDT / PSC / PT / PSB
2008;PB;PREFEITO;COLIGACAO;PTB / PSDB / PDT / DEM
2008;SP;PREFEITO;COLIGACAO;PT / PV / DEM / PSC / PDT / PTB / PMDB / PC do B / PP
2008;BA;PREFEITO;COLIGACAO;PC do B / PT
2008;BA;PREFEITO;COLIGACAO;PC do B / PV / PT / PPS
2008;BA;PREFEITO;COLIGACAO;PC do B / PP / PSDB / PSB
2008;MG;PREFEITO;COLIGACAO;PT / PSB / PTB / PP / PR / PV / PMN / PSC / PSL / PTN / PTC / PRP
2008;RN;PREFEITO;COLIGACAO;PR / PTB / PP / PV
2008;MG;PREFEITO;COLIGACAO;PR / PRTB / PSDB
2008;MG;PREFEITO;COLIGACAO;PTB / PSL / PR / PMDB / PT
2008;PA;PREFEITO;COLIGACAO;PTB / PP / PSDB / PMDB / PV / DEM
2008;MG;PREFEITO;COLIGACAO;PP / PDT / PT / PTB / PMDB / PSL / PTN / PR / DEM / PRTB / PHS / PSB / PV / PSDB / PC do B / PT do B
2008;SC;PREFEITO;COLIGACAO;PSL / DEM / PR / PSDB / PSB / PP / PPS / PRB
2008;GO;PREFEITO;COLIGACAO;PTN / PSDB / PV / PMDB
2008;MA;PREFEITO;COLIGACAO;PSDB / PDT / PTC / PC do B / PTB / PPS / PT / PSB
2008;AL;PREFEITO;COLIGACAO;PTB / PRB / PHS / PRP / PMN / PV / PTN / PT do B / PSL / PSC / PMDB
2008;AL;PREFEITO;COLIGACAO;PC do B / PSDC / DEM / PTN
2008;RN;PREFEITO;COLIGACAO;PP / PMN / PSB
2008;PA;PREFEITO;COLIGACAO;PR / PP / PSC / DEM
